CASE ID,SOURCE,DEPARTMENT,WORK GROUP,REQUEST TYPE,CATEGORY,TYPE,DETAIL,CREATION DATE,CREATION TIME,CREATION MONTH,CREATION YEAR,STATUS,EXCEEDED EST TIMEFRAME,CLOSED DATE,CLOSED MONTH,CLOSED YEAR,DAYS TO CLOSE,STREET ADDRESS,ADDRESS WITH GEOCODE,ZIP CODE,NEIGHBORHOOD,COUNTY,COUNCIL DISTRICT,POLICE DISTRICT,PARCEL ID NO,LATITUDE,LONGITUDE,CASE URL,30-60-90 Days Open Window
2017042948,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,04/17/2017,01:24 PM,4,2017,RESOL,Y,06/23/2017,6,2017,67,1400 E 12TH ST,"1400 E 12TH ST
64106
(39.099557, -94.564901)",64106,Paseo West,Jackson,3,Central,221705,39.099557,-94.564901,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017042948,
2017042887,EMAIL,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,04/17/2017,12:30 PM,4,2017,RESOL,Y,06/23/2017,6,2017,67,400 E 22ND ST,"400 E 22ND ST
64108
(39.08696, -94.578745)",64108,Hospital Hill,Jackson,4,Central,247799,39.08696,-94.578745,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017042887,
2017042499,WEB,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Other,Public Safety,Police,Other,04/15/2017,05:25 PM,4,2017,RESOL,N,04/17/2017,4,2017,2,101 SOUTHWEST BLVD,"101 SOUTHWEST BLVD
64108
(39.089967, -94.585152)",64108,Crossroads,Jackson,4,Central,124925,39.089967,-94.585152,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017042499,
2017041690,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,04/13/2017,01:31 PM,4,2017,RESOL,Y,06/23/2017,6,2017,71,5121 N NORTON AVE,"5121 N NORTON AVE
64119
(39.183604, -94.531191)",64119,Glenhaven,Clay,1,Shoal Creek,81148,39.183604,-94.531191,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017041690,
2017038851,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Other,Public Safety,Police,Other,04/07/2017,01:27 PM,4,2017,RESOL,Y,06/23/2017,6,2017,77,6909 N HARDESTY AVE,"6909 N HARDESTY AVE
64119
(39.219454, -94.516794)",64119,Shoal Creek,Clay,1,Shoal Creek,172160,39.219454,-94.516794,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017038851,
2017037851,WEB,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,04/05/2017,05:27 PM,4,2017,RESOL,Y,06/23/2017,6,2017,79,6003 NORLEDGE AVE,"6003 NORLEDGE AVE
64123
(39.115711, -94.511213)",64123,North Indian Mound,Jackson,4,East,45665,39.115711,-94.511213,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017037851,
2017035347,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,03/30/2017,01:38 PM,3,2017,RESOL,Y,06/23/2017,6,2017,85,400 W 31ST ST,"400 W 31ST ST
64108
(39.074934, -94.591904)",64108,Westside South,Jackson,4,Central,128568,39.074934,-94.591904,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017035347,
2017033928,WEB,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,03/27/2017,06:59 PM,3,2017,RESOL,N,03/28/2017,3,2017,1,4315 NE 44TH ST,"4315 NE 44TH ST
64117
(39.171754, -94.527674)",64117,Winnwood,Clay,1,Shoal Creek,76261,39.171754,-94.527674,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017033928,
2017033914,WEB,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,03/27/2017,06:23 PM,3,2017,RESOL,Y,06/23/2017,6,2017,88,4315 NE 44TH ST,"4315 NE 44TH ST
64117
(39.171754, -94.527674)",64117,Winnwood,Clay,1,Shoal Creek,76261,39.171754,-94.527674,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017033914,
2017032318,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,03/23/2017,11:11 AM,3,2017,RESOL,Y,06/23/2017,6,2017,92,6200 WILSON AVE,"6200 WILSON AVE
64123
(39.108306, -94.508524)",64123,,Jackson,4,East,45906,39.108306,-94.508524,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017032318,
2017031438,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,03/21/2017,03:37 PM,3,2017,RESOL,N,03/22/2017,3,2017,1,3855 WOODLAND AVE,"3855 WOODLAND AVE
64109
(39.055978, -94.562519)",64109,Linwood Homeowners-Ivanhoe,Jackson,3,Central,134120,39.055978,-94.562519,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017031438,
2017031339,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,03/21/2017,02:09 PM,3,2017,RESOL,Y,06/23/2017,6,2017,94,1321 WESTPORT RD,"1321 WESTPORT RD
64111
(39.04981, -94.602259)",64111,West Plaza,Jackson,4,Central,141056,39.04981,-94.602259,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017031339,
2017031516,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,03/21/2017,05:48 PM,3,2017,RESOL,Y,06/23/2017,6,2017,94,2333 LISTER AVE,"2333 LISTER AVE
64127
(39.082455, -94.527391)",64127,East Community Team South,Jackson,3,East,19040,39.082455,-94.527391,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017031516,
2017031513,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,03/21/2017,05:36 PM,3,2017,RESOL,Y,06/23/2017,6,2017,94,2329 LAWN AVE,"2329 LAWN AVE
64127
(39.082671, -94.528333)",64127,East Community Team South,Jackson,3,East,19066,39.082671,-94.528333,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017031513,
2017030248,WEB,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,03/18/2017,09:04 PM,3,2017,RESOL,Y,06/23/2017,6,2017,97,8502 HOLMES ST,"8502 HOLMES ST
64131
(38.971954, -94.583882)",64131,Santa Fe Hills,Jackson,6,Metro,149408,38.971954,-94.583882,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017030248,
2017029446,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,03/16/2017,11:54 AM,3,2017,RESOL,N,03/16/2017,3,2017,0,2456 CYPRESS AVE,"2456 CYPRESS AVE
64127
(39.080207, -94.531078)",64127,East Community Team South,Jackson,3,East,19421,39.080207,-94.531078,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017029446,
2017029443,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,03/16/2017,11:54 AM,3,2017,RESOL,Y,06/23/2017,6,2017,99,2458 CYPRESS AVE,"2458 CYPRESS AVE
64127
(39.080137, -94.531081)",64127,East Community Team South,Jackson,3,East,19422,39.080137,-94.531081,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017029443,
2017028699,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,03/14/2017,04:57 PM,3,2017,RESOL,Y,06/23/2017,6,2017,101,3228 E 11TH ST,"3228 E 11TH ST
64127
(39.100616, -94.542944)",64127,Lykins,Jackson,3,East,10943,39.100616,-94.542944,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017028699,
2017025594,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,03/07/2017,12:41 PM,3,2017,RESOL,Y,06/22/2017,6,2017,107,2800 RAYTOWN RD,"2800 RAYTOWN RD
64128
(39.074231, -94.526275)",64128,East Community Team South,Jackson,3,East,22173,39.074231,-94.526275,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017025594,
2017026936,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,03/09/2017,02:30 PM,3,2017,RESOL,Y,06/23/2017,6,2017,106,8030 INDIANA AVE,"8030 INDIANA AVE
64132
(38.980193, -94.548803)",64132,Marlborough East,Jackson,5,Metro,4786,38.980193,-94.548803,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017026936,
2017024536,WEB,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,03/05/2017,08:49 PM,3,2017,RESOL,Y,05/15/2017,5,2017,71,1100 SUMMIT ST,"1100 SUMMIT ST
64105
(39.098791, -94.594882)",64105,Westside North,Jackson,4,Central,122942,39.098791,-94.594882,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017024536,
2017023358,EMAIL,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,03/01/2017,04:21 PM,3,2017,RESOL,Y,06/21/2017,6,2017,112,1000 HARRISON ST,"1000 HARRISON ST
64106
(39.1016, -94.571501)",64106,Paseo West,Jackson,3,Central,12677,39.1016,-94.571501,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017023358,
2017023724,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,03/02/2017,01:37 PM,3,2017,RESOL,Y,06/21/2017,6,2017,111,1414 BENTON BLVD,"1414 BENTON BLVD
64127
(39.095217, -94.545014)",64127,18th And Vine And Downtown East,Jackson,3,East,11095,39.095217,-94.545014,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017023724,
2017023580,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,03/02/2017,10:19 AM,3,2017,RESOL,Y,06/21/2017,6,2017,111,301 W 14TH ST,"301 W 14TH ST
64105
(39.097176, -94.587536)",64105,CBD Downtown,Jackson,4,Central,122610,39.097176,-94.587536,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017023580,
2017022704,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,02/28/2017,02:41 PM,2,2017,RESOL,Y,06/21/2017,6,2017,113,1006 SPRUCE AVE,"1006 SPRUCE AVE
64127
(39.100249, -94.53263)",64127,Lykins,Jackson,3,East,8252,39.100249,-94.53263,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017022704,
2017019786,WEB,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,02/21/2017,06:48 PM,2,2017,RESOL,Y,06/21/2017,6,2017,120,6630 BROADMOOR RD,"6630 BROADMOOR RD
64131
(39.007354, -94.567359)",64131,Neighbors United For Action,Jackson,5,Metro,105461,39.007354,-94.567359,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017019786,
2017019493,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,02/21/2017,01:40 PM,2,2017,RESOL,N,02/24/2017,2,2017,3,810 W 13TH ST,"810 W 13TH ST
64105
(39.098791, -94.594882)",64105,Westside North,Jackson,4,Central,122942,39.098791,-94.594882,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017019493,
2017018716,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,02/17/2017,02:16 PM,2,2017,RESOL,N,02/24/2017,2,2017,7,342 N WHITE AVE,"342 N WHITE AVE
64123
(39.115594, -94.511857)",64123,North Indian Mound,Jackson,4,East,45730,39.115594,-94.511857,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017018716,
2017018693,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,02/17/2017,01:49 PM,2,2017,RESOL,Y,06/21/2017,6,2017,124,8700 E 60TH TER,"8700 E 60TH TER
64129
(39.014983, -94.484243)",64129,Lewis Heights,Jackson,5,Metro,52461,39.014983,-94.484243,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017018693,
2017019185,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Other,Public Safety,Police,Other,02/21/2017,09:20 AM,2,2017,RESOL,N,02/21/2017,2,2017,0,1821 LISTER AVE,"1821 LISTER AVE
64127
(39.089128, -94.526717)",64127,East Community Team North,Jackson,3,East,18147,39.089128,-94.526717,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017019185,
2017017827,EMAIL,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,02/15/2017,04:54 PM,2,2017,RESOL,Y,06/21/2017,6,2017,126,8281 N CHURCH RD,"8281 N CHURCH RD
64158
(39.241876, -94.460929)",64158,Shoal Creek,Clay,1,Shoal Creek,260171,39.241876,-94.460929,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017017827,
2017016299,WEB,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,02/13/2017,09:21 AM,2,2017,RESOL,Y,05/15/2017,5,2017,91,800 JEFFERSON ST,"800 JEFFERSON ST
64105
(39.105611, -94.59159)",64105,Quality Hill,Jackson,4,Central,228088,39.105611,-94.59159,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017016299,
2017015627,WEB,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Other,Public Safety,Police,Other,02/09/2017,06:10 PM,2,2017,RESOL,N,02/10/2017,2,2017,1,11162 WALNUT ST,"11162 WALNUT ST
64114
(38.924005, -94.591852)",64114,Red Bridge South,Jackson,6,South,155259,38.924005,-94.591852,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017015627,
2017016517,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,02/13/2017,12:42 PM,2,2017,RESOL,N,02/16/2017,2,2017,3,108 GILLIS ST,"108 GILLIS ST
64120
(39.1126, -94.572763)",64120,Columbus Park Industrial,Jackson,4,Central,211145,39.1126,-94.572763,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017016517,
2017014721,WEB,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Other,Public Safety,Police,Other,02/07/2017,11:33 PM,2,2017,RESOL,N,02/08/2017,2,2017,1,4251 N ANTIOCH RD,"4251 N ANTIOCH RD
64117
(39.171177, -94.548578)",64117,Chaumiere,Clay,1,Shoal Creek,77436,39.171177,-94.548578,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017014721,
2017015510,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,02/09/2017,02:39 PM,2,2017,RESOL,N,02/13/2017,2,2017,4,935 JACKSON AVE,"935 JACKSON AVE
64127
(39.10081, -94.532892)",64127,Lykins,Jackson,3,East,8260,39.10081,-94.532892,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017015510,
2017015509,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,02/09/2017,02:37 PM,2,2017,RESOL,N,02/13/2017,2,2017,4,1000 SPRUCE AVE,"1000 SPRUCE AVE
64127
(39.100501, -94.532616)",64127,Lykins,Jackson,3,East,8254,39.100501,-94.532616,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017015509,
2017015506,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,02/09/2017,02:34 PM,2,2017,RESOL,Y,06/21/2017,6,2017,132,937 JACKSON AVE,"937 JACKSON AVE
64127
(39.100678, -94.53276)",64127,Lykins,Jackson,3,East,8259,39.100678,-94.53276,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017015506,
2017015504,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,02/09/2017,02:31 PM,2,2017,RESOL,Y,06/21/2017,6,2017,132,931 JACKSON AVE,"931 JACKSON AVE
64127
(39.100996, -94.532764)",64127,Lykins,Jackson,3,East,8263,39.100996,-94.532764,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017015504,
2017014271,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,02/07/2017,09:25 AM,2,2017,RESOL,Y,06/21/2017,6,2017,134,4821 ROANOKE PKWY TR 12,"4821 ROANOKE PKWY TR
64112
(39.039878, -94.597095)",64112,West Plaza,Jackson,4,Central,227789,39.039878,-94.597095,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017014271,
2017014265,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,02/07/2017,09:22 AM,2,2017,RESOL,Y,06/21/2017,6,2017,134,105 WARD PKWY,"105 WARD PKWY
64112
(39.039686, -94.58858)",64112,South Plaza,Jackson,4,Metro,140030,39.039686,-94.58858,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017014265,
2017014160,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Other,Public Safety,Police,Other,02/07/2017,07:30 AM,2,2017,RESOL,N,02/10/2017,2,2017,3,7152 OAK ST,"7152 OAK ST
64114
(38.997543, -94.584975)",64114,Tower Homes,Jackson,6,Metro,112283,38.997543,-94.584975,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017014160,
2017011706,EMAIL,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Other,Public Safety,Police,Other,01/31/2017,11:29 AM,1,2017,RESOL,Y,05/16/2017,5,2017,105,414 E 12TH ST,"414 E 12TH ST
64106
(39.100387, -94.577919)",64106,CBD Downtown,Jackson,4,Central,12614,39.100387,-94.577919,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017011706,
2017011990,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,01/31/2017,04:29 PM,1,2017,RESOL,Y,06/21/2017,6,2017,141,739 N PROSPECT AVE,"739 N PROSPECT AVE
64120
(39.122144, -94.549892)",64120,Northeast Industrial District,Jackson,4,East,38783,39.122144,-94.549892,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017011990,
2017010812,WEB,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,01/28/2017,12:29 PM,1,2017,RESOL,Y,06/21/2017,6,2017,144,4115 E 7TH ST,"4115 E 7TH ST
64124
(39.103431, -94.534053)",64124,Lykins,Jackson,3,East,9628,39.103431,-94.534053,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017010812,
2017011554,EMAIL,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Other,Public Safety,Police,Other,01/31/2017,09:16 AM,1,2017,RESOL,Y,06/21/2017,6,2017,141,414 E 12TH ST,"414 E 12TH ST
64106
(39.100387, -94.577919)",64106,CBD Downtown,Jackson,4,Central,12614,39.100387,-94.577919,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017011554,
2017010593,WEB,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,01/27/2017,12:13 PM,1,2017,RESOL,Y,06/21/2017,6,2017,145,1050 E 4TH ST,"1050 E 4TH ST
64120
(39.113526, -94.567193)",64120,Columbus Park,Jackson,4,Central,219193,39.113526,-94.567193,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017010593,
2017008578,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,01/23/2017,03:36 PM,1,2017,RESOL,Y,06/21/2017,6,2017,149,8199 NW MILREY DR,"8199 NW MILREY DR
64152
(39.242252, -94.661948)",64152,Platte Ridge,Platte,2,North,169213,39.242252,-94.661948,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017008578,
2017006974,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,01/19/2017,08:48 AM,1,2017,RESOL,Y,06/21/2017,6,2017,153,5521 TROOST AVE,"5521 TROOST AVE
64110
(39.026263, -94.573498)",64110,Eastern 49-63,Jackson,5,Metro,147061,39.026263,-94.573498,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017006974,
2017006861,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,01/18/2017,05:58 PM,1,2017,RESOL,Y,06/21/2017,6,2017,154,1301 NE INDUSTRIAL TRFY,"1301 NE INDUSTRIAL TRFY
64120
(39.114581, -94.567194)",64120,Columbus Park Industrial,Jackson,4,Central,39619,39.114581,-94.567194,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017006861,
2017007490,WEB,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Other,Public Safety,Police,Other,01/19/2017,07:27 PM,1,2017,RESOL,N,04/04/2017,4,2017,75,2806 HIGHLAND AVE,"2806 HIGHLAND AVE
64109
(39.075363, -94.563247)",64109,Mount Hope,Jackson,3,Central,27070,39.075363,-94.563247,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017007490,
2017006056,EMAIL,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Other,Public Safety,Police,Other,01/17/2017,12:47 PM,1,2017,RESOL,N,01/19/2017,1,2017,2,2308 E RED BRIDGE RD,"2308 E RED BRIDGE RD
64131
(38.925266, -94.562582)",64131,St Catherines Gardens,Jackson,6,South,156093,38.925266,-94.562582,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017006056,
2017005985,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,01/17/2017,11:43 AM,1,2017,RESOL,Y,01/31/2017,1,2017,14,501 N BELMONT BLVD,"501 N BELMONT BLVD
64123
(39.11871, -94.509293)",64123,North Indian Mound,Jackson,4,East,45664,39.11871,-94.509293,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017005985,
2017005941,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,01/17/2017,11:08 AM,1,2017,RESOL,N,01/18/2017,1,2017,1,1325 KENSINGTON AVE,"1325 KENSINGTON AVE
64127
(39.095965, -94.530402)",64127,East Community Team North,Jackson,3,East,8459,39.095965,-94.530402,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017005941,
2017004305,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,01/11/2017,10:27 AM,1,2017,RESOL,Y,06/21/2017,6,2017,161,718 GRAND BLVD,"718 GRAND BLVD
64106
(39.104913, -94.581056)",64106,CBD Downtown,Jackson,4,Central,12734,39.104913,-94.581056,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017004305,
2017000784,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,01/04/2017,08:53 AM,1,2017,RESOL,Y,01/31/2017,1,2017,27,6200 WILSON AVE,"6200 WILSON AVE
64123
(39.108306, -94.508524)",64123,,Jackson,4,East,45906,39.108306,-94.508524,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017000784,
2017022993,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Other,Public Safety,Police,Other,03/01/2017,09:15 AM,3,2017,OPEN,N,,,,,2901 TROOST AVE,"2901 TROOST AVE
64109
(39.073544, -94.570501)",64109,Beacon Hills,,3,Central,27317,39.073544,-94.570501,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017022993,0
2018034262,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,03/21/2018,09:42 AM,3,2018,OPEN,N,,,,,2805 CHELSEA AVE,"2805 CHELSEA AVE
64128
(39.074216, -94.527112)",64128,East Community Team South,Jackson,3,East,22137,39.074216,-94.527112,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2018034262,0
2018034122,WEB,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,03/20/2018,07:56 PM,3,2018,OPEN,N,,,,,1200 W 23RD TRFY,"1200 W 23RD TRFY
64102
(39.086286, -94.598737)",64102,Westside North,Jackson,4,Central,124041,39.086286,-94.598737,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2018034122,0
